-0.314805,-0.0365821,-0.136886,-1.36722,0.172002,-0.710908,-0.186611
-0.33821,0.37734,0,-1.68217,0,-0.74543,-0.000191986
-0.508879,0.37734,0,-1.68217,0,-0.74543,-0.000191986
-0.508879,0.37193,0,-1.76311,0,-1.9602,0
0,0.37193,0,-1.76311,0,-1.9602,0
