0.390264,-0.0298423,0.0332817,-1.37863,-0.0987053,-0.340475,0.0977222,0.559404,0.243982,0.762589,-3.14041,1.39425,-2.75011
0.396082,0.371926,0,-1.76311,0,-0.353223,0,0.417867,0.174743,0.742878,3.14157,1.39719,-2.74553
0.396082,0.371926,0,-1.76311,0,-1.9602,0,0.181737,0.0759983,0.570133,3.14159,-0.209785,-2.74551
0.0,0.371926,0,-1.76311,0,-1.9602,0,0.181737,0.0759983,0.570133,3.14159,-0.209785,-2.74551
