1.00000,0.00000,0.00000,0.00052,0.00052,0.05794,0.05794,3.21887,3.21887,0.05794,0.05472
1.00000,0.00000,0.00000,0.00058,0.00058,0.06116,0.06116,3.21887,3.21887,0.06116,0.05794
1.00000,0.00000,0.00000,0.00064,0.00064,0.06438,0.06438,3.21887,3.21887,0.06438,0.06116
1.00000,0.00000,0.00000,0.00071,0.00071,0.06760,0.06760,3.21887,3.21887,0.06760,0.06438
1.00000,0.00000,0.00000,0.00078,0.00078,0.07082,0.07082,3.21887,3.21887,0.07082,0.06760
1.00000,0.00000,0.00000,0.00085,0.00085,0.07403,0.07403,3.21887,3.21887,0.07403,0.07082
1.00000,0.00000,0.00000,0.00093,0.00093,0.07725,0.07725,3.21887,3.21887,0.07725,0.07403
1.00000,0.00000,0.00000,0.00101,0.00101,0.08047,0.08047,3.21887,3.21887,0.08047,0.07725
1.00000,0.00000,0.00000,0.00109,0.00109,0.08369,0.08369,3.21887,3.21887,0.08369,0.08047
1.00000,0.00000,0.00000,0.00117,0.00117,0.08691,0.08691,3.21887,3.21887,0.08691,0.08369
1.00000,0.00000,0.00000,0.00126,0.00126,0.09013,0.09013,3.21887,3.21887,0.09013,0.08691
1.00000,0.00000,0.00000,0.00135,0.00135,0.09335,0.09335,3.21887,3.21887,0.09335,0.09013
1.00000,0.00000,0.00000,0.00145,0.00145,0.09657,0.09657,3.21887,3.21887,0.09657,0.09335
1.00000,0.00000,0.00000,0.00155,0.00155,0.09978,0.09978,3.21887,3.21887,0.09978,0.09657
1.00000,0.00000,0.00000,0.00165,0.00165,0.10300,0.10300,3.21887,3.21887,0.10300,0.09978
1.00000,0.00000,0.00000,0.00175,0.00175,0.10622,0.10622,3.21887,3.21887,0.10622,0.10300
1.00000,0.00000,0.00000,0.00186,0.00186,0.10944,0.10944,3.21887,3.21887,0.10944,0.10622
1.00000,0.00000,0.00000,0.00197,0.00197,0.11266,0.11266,3.21887,3.21887,0.11266,0.10944
1.00000,0.00000,0.00000,0.00209,0.00209,0.11588,0.11588,3.21887,3.21887,0.11588,0.11266
1.00000,0.00000,0.00000,0.00220,0.00220,0.11910,0.11910,3.21887,3.21887,0.11910,0.11588
1.00000,0.00000,0.00000,0.00232,0.00232,0.12232,0.12232,3.21887,3.21887,0.12232,0.11910
1.00000,0.00000,0.00000,0.00245,0.00245,0.12554,0.12554,3.21887,3.21887,0.12554,0.12232
1.00000,0.00000,0.00000,0.00258,0.00258,0.12875,0.12875,3.21887,3.21887,0.12875,0.12554
1.00000,0.00000,0.00000,0.00271,0.00271,0.13197,0.13197,3.21887,3.21887,0.13197,0.12875
1.00000,0.00000,0.00000,0.00284,0.00284,0.13519,0.13519,3.21887,3.21887,0.13519,0.13197
1.00000,0.00000,0.00000,0.00298,0.00298,0.13841,0.13841,3.21887,3.21887,0.13841,0.13519
1.00000,0.00000,0.00000,0.00312,0.00312,0.14163,0.14163,3.21887,3.21887,0.14163,0.13841
1.00000,0.00000,0.00000,0.00326,0.00326,0.14485,0.14485,3.21887,3.21887,0.14485,0.14163
1.00000,0.00000,0.00000,0.00341,0.00341,0.14807,0.14807,3.21887,3.21887,0.14807,0.14485
1.00000,0.00000,0.00000,0.00356,0.00356,0.15129,0.15129,3.21887,3.21887,0.15129,0.14807
1.00000,0.00000,0.00000,0.00371,0.00371,0.15451,0.15451,3.21887,3.21887,0.15451,0.15129
1.00000,0.00000,0.00000,0.00386,0.00386,0.15772,0.15772,3.21887,3.21887,0.15772,0.15451
1.00000,0.00000,0.00000,0.00402,0.00402,0.16094,0.16094,3.21887,3.21887,0.16094,0.15772
1.00000,0.00000,0.00000,0.00419,0.00419,0.16416,0.16416,3.21887,3.21887,0.16416,0.16094
1.00000,0.00000,0.00000,0.00435,0.00435,0.16738,0.16738,3.21887,3.21887,0.16738,0.16416
1.00000,0.00000,0.00000,0.00452,0.00452,0.17060,0.17060,3.21887,3.21887,0.17060,0.16738
1.00000,0.00000,0.00000,0.00469,0.00469,0.17382,0.17382,3.21887,3.21887,0.17382,0.17060
1.00000,0.00000,0.00000,0.00487,0.00487,0.17704,0.17704,3.21887,3.21887,0.17704,0.17382
1.00000,0.00000,0.00000,0.00505,0.00505,0.18026,0.18026,3.21887,3.21887,0.18026,0.17704
1.00000,0.00000,0.00000,0.00523,0.00523,0.18348,0.18348,3.21887,3.21887,0.18348,0.18026
1.00000,0.00000,0.00000,0.00541,0.00541,0.18669,0.18669,3.21887,3.21887,0.18669,0.18348
1.00000,0.00000,0.00000,0.00560,0.00560,0.18991,0.18991,3.21887,3.21887,0.18991,0.18669
1.00000,0.00000,0.00000,0.00579,0.00579,0.19313,0.19313,3.21887,3.21887,0.19313,0.18991
1.00000,0.00000,0.00000,0.00599,0.00599,0.19635,0.19635,3.21887,3.21887,0.19635,0.19313
1.00000,0.00000,0.00000,0.00619,0.00619,0.19957,0.19957,3.21887,3.21887,0.19957,0.19635
1.00000,0.00000,0.00000,0.00639,0.00639,0.20279,0.20279,3.21887,3.21887,0.20279,0.19957
1.00000,0.00000,0.00000,0.00659,0.00659,0.20601,0.20601,3.21887,3.21887,0.20601,0.20279
1.00000,0.00000,0.00000,0.00680,0.00680,0.20923,0.20923,3.21887,3.21887,0.20923,0.20601
1.00000,0.00000,0.00000,0.00701,0.00701,0.21245,0.21245,3.21887,3.21887,0.21245,0.20923
1.00000,0.00000,0.00000,0.00722,0.00722,0.21566,0.21566,3.21887,3.21887,0.21566,0.21245
1.00000,0.00000,0.00000,0.00744,0.00744,0.21888,0.21888,3.21887,3.21887,0.21888,0.21566
1.00000,0.00000,0.00000,0.00766,0.00766,0.22210,0.22210,3.21887,3.21887,0.22210,0.21888
1.00000,0.00000,0.00000,0.00789,0.00789,0.22532,0.22532,3.21887,3.21887,0.22532,0.22210
1.00000,0.00000,0.00000,0.00811,0.00811,0.22854,0.22854,3.21887,3.21887,0.22854,0.22532
1.00000,0.00000,0.00000,0.00834,0.00834,0.23176,0.23176,3.21887,3.21887,0.23176,0.22854
1.00000,0.00000,0.00000,0.00858,0.00858,0.23498,0.23498,3.21887,3.21887,0.23498,0.23176
1.00000,0.00000,0.00000,0.00881,0.00881,0.23820,0.23820,3.21887,3.21887,0.23820,0.23498
1.00000,0.00000,0.00000,0.00905,0.00905,0.24142,0.24142,3.21887,3.21887,0.24142,0.23820
1.00000,0.00000,0.00000,0.00930,0.00930,0.24463,0.24463,3.21887,3.21887,0.24463,0.24142
1.00000,0.00000,0.00000,0.00954,0.00954,0.24785,0.24785,3.21887,3.21887,0.24785,0.24463
1.00000,0.00000,0.00000,0.00979,0.00979,0.25107,0.25107,3.21887,3.21887,0.25107,0.24785
1.00000,0.00000,0.00000,0.01004,0.01004,0.25429,0.25429,3.21887,3.21887,0.25429,0.25107
1.00000,0.00000,0.00000,0.01030,0.01030,0.25751,0.25751,3.21887,3.21887,0.25751,0.25429
1.00000,0.00000,0.00000,0.01056,0.01056,0.26073,0.26073,3.21887,3.21887,0.26073,0.25751
1.00000,0.00000,0.00000,0.01082,0.01082,0.26395,0.26395,3.21887,3.21887,0.26395,0.26073
1.00000,0.00000,0.00000,0.01109,0.01109,0.26717,0.26717,3.21887,3.21887,0.26717,0.26395
1.00000,0.00000,0.00000,0.01136,0.01136,0.27038,0.27038,3.21887,3.21887,0.27038,0.26717
1.00000,0.00000,0.00000,0.01163,0.01163,0.27360,0.27360,3.21887,3.21887,0.27360,0.27038
1.00000,0.00000,0.00000,0.01190,0.01190,0.27682,0.27682,3.21887,3.21887,0.27682,0.27360
1.00000,0.00000,0.00000,0.01218,0.01218,0.28004,0.28004,3.21887,3.21887,0.28004,0.27682
1.00000,0.00000,0.00000,0.01246,0.01246,0.28326,0.28326,3.21887,3.21887,0.28326,0.28004
1.00000,0.00000,0.00000,0.01275,0.01275,0.28648,0.28648,3.21887,3.21887,0.28648,0.28326
1.00000,0.00000,0.00000,0.01304,0.01304,0.28970,0.28970,3.21887,3.21887,0.28970,0.28648
1.00000,0.00000,0.00000,0.01333,0.01333,0.29292,0.29292,3.21887,3.21887,0.29292,0.28970
1.00000,0.00000,0.00000,0.01362,0.01362,0.29614,0.29614,3.21887,3.21887,0.29614,0.29292
1.00000,0.00000,0.00000,0.01392,0.01392,0.29935,0.29935,3.21887,3.21887,0.29935,0.29614
1.00000,0.00000,0.00000,0.01422,0.01422,0.30257,0.30257,3.21887,3.21887,0.30257,0.29935
1.00000,0.00000,0.00000,0.01453,0.01453,0.30579,0.30579,3.21887,3.21887,0.30579,0.30257
1.00000,0.00000,0.00000,0.01483,0.01483,0.30901,0.30901,3.21887,3.21887,0.30901,0.30579
1.00000,0.00000,0.00000,0.01514,0.01514,0.31223,0.31223,3.21887,3.21887,0.31223,0.30901
1.00000,0.00000,0.00000,0.01546,0.01546,0.31545,0.31545,3.21887,3.21887,0.31545,0.31223
1.00000,0.00000,0.00000,0.01577,0.01577,0.31867,0.31867,3.21887,3.21887,0.31867,0.31545
1.00000,0.00000,0.00000,0.01609,0.01609,0.32189,0.32189,3.21887,3.21887,0.32189,0.31867
1.00000,0.00000,0.00000,0.01642,0.01642,0.32511,0.32511,3.21887,3.21887,0.32511,0.32189
1.00000,0.00000,0.00000,0.01674,0.01674,0.32832,0.32832,3.21887,3.21887,0.32832,0.32511
1.00000,0.00000,0.00000,0.01707,0.01707,0.33154,0.33154,3.21887,3.21887,0.33154,0.32832
1.00000,0.00000,0.00000,0.01741,0.01741,0.33476,0.33476,3.21887,3.21887,0.33476,0.33154
1.00000,0.00000,0.00000,0.01774,0.01774,0.33798,0.33798,3.21887,3.21887,0.33798,0.33476
1.00000,0.00000,0.00000,0.01808,0.01808,0.34120,0.34120,3.21887,3.21887,0.34120,0.33798
1.00000,0.00000,0.00000,0.01843,0.01843,0.34442,0.34442,3.21887,3.21887,0.34442,0.34120
1.00000,0.00000,0.00000,0.01877,0.01877,0.34764,0.34764,3.21887,3.21887,0.34764,0.34442
1.00000,0.00000,0.00000,0.01912,0.01912,0.35086,0.35086,3.21887,3.21887,0.35086,0.34764
1.00000,0.00000,0.00000,0.01947,0.01947,0.35408,0.35408,3.21887,3.21887,0.35408,0.35086
1.00000,0.00000,0.00000,0.01983,0.01983,0.35729,0.35729,3.21887,3.21887,0.35729,0.35408
1.00000,0.00000,0.00000,0.02019,0.02019,0.36051,0.36051,3.21887,3.21887,0.36051,0.35729
1.00000,0.00000,0.00000,0.02055,0.02055,0.36373,0.36373,3.21887,3.21887,0.36373,0.36051
1.00000,0.00000,0.00000,0.02092,0.02092,0.36695,0.36695,3.21887,3.21887,0.36695,0.36373
1.00000,0.00000,0.00000,0.02128,0.02128,0.37017,0.37017,3.21887,3.21887,0.37017,0.36695
1.00000,0.00000,0.00000,0.02166,0.02166,0.37339,0.37339,3.21887,3.21887,0.37339,0.37017
1.00000,0.00000,0.00000,0.02203,0.02203,0.37661,0.37661,3.21887,3.21887,0.37661,0.37339
1.00000,0.00000,0.00000,0.02241,0.02241,0.37983,0.37983,3.21887,3.21887,0.37983,0.37661
1.00000,0.00000,0.00000,0.02279,0.02279,0.38305,0.38305,3.21887,3.21887,0.38305,0.37983
1.00000,0.00000,0.00000,0.02318,0.02318,0.38626,0.38626,3.21887,3.21887,0.38626,0.38305
1.00000,0.00000,0.00000,0.02356,0.02356,0.38948,0.38948,3.21887,3.21887,0.38948,0.38626
1.00000,0.00000,0.00000,0.02395,0.02395,0.39270,0.39270,3.21887,3.21887,0.39270,0.38948
1.00000,0.00000,0.00000,0.02435,0.02435,0.39592,0.39592,3.21887,3.21887,0.39592,0.39270
1.00000,0.00000,0.00000,0.02475,0.02475,0.39914,0.39914,3.21887,3.21887,0.39914,0.39592
1.00000,0.00000,0.00000,0.02515,0.02515,0.40236,0.40236,3.21887,3.21887,0.40236,0.39914
1.00000,0.00000,0.00000,0.02555,0.02555,0.40558,0.40558,3.21887,3.21887,0.40558,0.40236
1.00000,0.00000,0.00000,0.02596,0.02596,0.40880,0.40880,3.21887,3.21887,0.40880,0.40558
1.00000,0.00000,0.00000,0.02637,0.02637,0.41202,0.41202,3.21887,3.21887,0.41202,0.40880
1.00000,0.00000,0.00000,0.02678,0.02678,0.41523,0.41523,3.21887,3.21887,0.41523,0.41202
1.00000,0.00000,0.00000,0.02720,0.02720,0.41845,0.41845,3.21887,3.21887,0.41845,0.41523
1.00000,0.00000,0.00000,0.02762,0.02762,0.42167,0.42167,3.21887,3.21887,0.42167,0.41845
1.00000,0.00000,0.00000,0.02804,0.02804,0.42489,0.42489,3.21887,3.21887,0.42489,0.42167
1.00000,0.00000,0.00000,0.02847,0.02847,0.42811,0.42811,3.21887,3.21887,0.42811,0.42489
1.00000,0.00000,0.00000,0.02890,0.02890,0.43133,0.43133,3.21887,3.21887,0.43133,0.42811
1.00000,0.00000,0.00000,0.02933,0.02933,0.43455,0.43455,3.21887,3.21887,0.43455,0.43133
1.00000,0.00000,0.00000,0.02977,0.02977,0.43777,0.43777,3.21887,3.21887,0.43777,0.43455
1.00000,0.00000,0.00000,0.03021,0.03021,0.44098,0.44098,3.21887,3.21887,0.44098,0.43777
1.00000,0.00000,0.00000,0.03065,0.03065,0.44420,0.44420,3.21887,3.21887,0.44420,0.44098
1.00000,0.00000,0.00000,0.03110,0.03110,0.44742,0.44742,3.21887,3.21887,0.44742,0.44420
1.00000,0.00000,0.00000,0.03154,0.03154,0.45064,0.45064,3.21887,3.21887,0.45064,0.44742
1.00000,0.00000,0.00000,0.03200,0.03200,0.45386,0.45386,3.21887,3.21887,0.45386,0.45064
1.00000,0.00000,0.00000,0.03245,0.03245,0.45708,0.45708,3.21887,3.21887,0.45708,0.45386
1.00000,0.00000,0.00000,0.03291,0.03291,0.46030,0.46030,3.21887,3.21887,0.46030,0.45708
1.00000,0.00000,0.00000,0.03337,0.03337,0.46352,0.46352,3.21887,3.21887,0.46352,0.46030
1.00000,0.00000,0.00000,0.03384,0.03384,0.46674,0.46674,3.21887,3.21887,0.46674,0.46352
1.00000,0.00000,0.00000,0.03431,0.03431,0.46995,0.46995,3.21887,3.21887,0.46995,0.46674
1.00000,0.00000,0.00000,0.03478,0.03478,0.47317,0.47317,3.21887,3.21887,0.47317,0.46995
1.00000,0.00000,0.00000,0.03525,0.03525,0.47639,0.47639,3.21887,3.21887,0.47639,0.47317
1.00000,0.00000,0.00000,0.03573,0.03573,0.47961,0.47961,3.21887,3.21887,0.47961,0.47639
1.00000,0.00000,0.00000,0.03621,0.03621,0.48283,0.48283,3.21887,3.21887,0.48283,0.47961
1.00000,0.00000,0.00000,0.03670,0.03670,0.48605,0.48605,3.21887,3.21887,0.48605,0.48283
1.00000,0.00000,0.00000,0.03718,0.03718,0.48927,0.48927,3.21887,3.21887,0.48927,0.48605
1.00000,0.00000,0.00000,0.03768,0.03768,0.49249,0.49249,3.21887,3.21887,0.49249,0.48927
1.00000,0.00000,0.00000,0.03817,0.03817,0.49571,0.49571,3.21887,3.21887,0.49571,0.49249
1.00000,0.00000,0.00000,0.03867,0.03867,0.49892,0.49892,3.21887,3.21887,0.49892,0.49571
1.00000,0.00000,0.00000,0.03917,0.03917,0.50214,0.50214,3.21887,3.21887,0.50214,0.49892
1.00000,0.00000,0.00000,0.03967,0.03967,0.50536,0.50536,3.21887,3.21887,0.50536,0.50214
1.00000,0.00000,0.00000,0.04018,0.04018,0.50858,0.50858,3.21887,3.21887,0.50858,0.50536
1.00000,0.00000,0.00000,0.04069,0.04069,0.51180,0.51180,3.21887,3.21887,0.51180,0.50858
1.00000,0.00000,0.00000,0.04120,0.04120,0.51502,0.51502,3.21887,3.21887,0.51502,0.51180
1.00000,0.00000,0.00000,0.04172,0.04172,0.51824,0.51824,3.21887,3.21887,0.51824,0.51502
1.00000,0.00000,0.00000,0.04224,0.04224,0.52146,0.52146,3.21887,3.21887,0.52146,0.51824
1.00000,0.00000,0.00000,0.04276,0.04276,0.52468,0.52468,3.21887,3.21887,0.52468,0.52146
1.00000,0.00000,0.00000,0.04329,0.04329,0.52789,0.52789,3.21887,3.21887,0.52789,0.52468
1.00000,0.00000,0.00000,0.04382,0.04382,0.53111,0.53111,3.21887,3.21887,0.53111,0.52789
1.00000,0.00000,0.00000,0.04435,0.04435,0.53433,0.53433,3.21887,3.21887,0.53433,0.53111
1.00000,0.00000,0.00000,0.04489,0.04489,0.53755,0.53755,3.21887,3.21887,0.53755,0.53433
1.00000,0.00000,0.00000,0.04542,0.04542,0.54077,0.54077,3.21887,3.21887,0.54077,0.53755
1.00000,0.00000,0.00000,0.04597,0.04597,0.54399,0.54399,3.21887,3.21887,0.54399,0.54077
1.00000,0.00000,0.00000,0.04651,0.04651,0.54721,0.54721,3.21887,3.21887,0.54721,0.54399
1.00000,0.00000,0.00000,0.04706,0.04706,0.55043,0.55043,3.21887,3.21887,0.55043,0.54721
1.00000,0.00000,0.00000,0.04761,0.04761,0.55365,0.55365,3.21887,3.21887,0.55365,0.55043
1.00000,0.00000,0.00000,0.04817,0.04817,0.55686,0.55686,3.21887,3.21887,0.55686,0.55365
1.00000,0.00000,0.00000,0.04873,0.04873,0.56008,0.56008,3.21887,3.21887,0.56008,0.55686
1.00000,0.00000,0.00000,0.04929,0.04929,0.56330,0.56330,3.21887,3.21887,0.56330,0.56008
1.00000,0.00000,0.00000,0.04985,0.04985,0.56652,0.56652,3.21887,3.21887,0.56652,0.56330
1.00000,0.00000,0.00000,0.05042,0.05042,0.56974,0.56974,3.21887,3.21887,0.56974,0.56652
1.00000,0.00000,0.00000,0.05099,0.05099,0.57296,0.57296,3.21887,3.21887,0.57296,0.56974
1.00000,0.00000,0.00000,0.05157,0.05157,0.57618,0.57618,3.21887,3.21887,0.57618,0.57296
1.00000,0.00000,0.00000,0.05215,0.05215,0.57940,0.57940,3.21887,3.21887,0.57940,0.57618
1.00000,0.00000,0.00000,0.05273,0.05273,0.58262,0.58262,3.21887,3.21887,0.58262,0.57940
1.00000,0.00000,0.00000,0.05331,0.05331,0.58583,0.58583,3.21887,3.21887,0.58583,0.58262
1.00000,0.00000,0.00000,0.05390,0.05390,0.58905,0.58905,3.21887,3.21887,0.58905,0.58583
1.00000,0.00000,0.00000,0.05449,0.05449,0.59227,0.59227,3.21887,3.21887,0.59227,0.58905
1.00000,0.00000,0.00000,0.05508,0.05508,0.59549,0.59549,3.21887,3.21887,0.59549,0.59227
1.00000,0.00000,0.00000,0.05568,0.05568,0.59871,0.59871,3.21887,3.21887,0.59871,0.59549
1.00000,0.00000,0.00000,0.05628,0.05628,0.60193,0.60193,3.21887,3.21887,0.60193,0.59871
1.00000,0.00000,0.00000,0.05688,0.05688,0.60515,0.60515,3.21887,3.21887,0.60515,0.60193
1.00000,0.00000,0.00000,0.05749,0.05749,0.60837,0.60837,3.21887,3.21887,0.60837,0.60515
1.00000,0.00000,0.00000,0.05810,0.05810,0.61159,0.61159,3.21887,3.21887,0.61159,0.60837
1.00000,0.00000,0.00000,0.05871,0.05871,0.61480,0.61480,3.21887,3.21887,0.61480,0.61159
1.00000,0.00000,0.00000,0.05933,0.05933,0.61802,0.61802,3.21887,3.21887,0.61802,0.61480
1.00000,0.00000,0.00000,0.05995,0.05995,0.62124,0.62124,3.21887,3.21887,0.62124,0.61802
1.00000,0.00000,0.00000,0.06057,0.06057,0.62446,0.62446,3.21887,3.21887,0.62446,0.62124
1.00000,0.00000,0.00000,0.06120,0.06120,0.62768,0.62768,3.21887,3.21887,0.62768,0.62446
1.00000,0.00000,0.00000,0.06183,0.06183,0.63090,0.63090,3.21887,3.21887,0.63090,0.62768
1.00000,0.00000,0.00000,0.06246,0.06246,0.63412,0.63412,3.21887,3.21887,0.63412,0.63090
1.00000,0.00000,0.00000,0.06310,0.06310,0.63734,0.63734,3.21887,3.21887,0.63734,0.63412
1.00000,0.00000,0.00000,0.06374,0.06374,0.64055,0.64055,3.21887,3.21887,0.64055,0.63734
1.00000,0.00000,0.00000,0.06438,0.06438,0.64377,0.64377,3.21887,3.21887,0.64377,0.64055
1.00000,0.00000,0.00000,0.06502,0.06502,0.64699,0.64699,3.21887,3.21887,0.64699,0.64377
1.00000,0.00000,0.00000,0.06567,0.06567,0.65021,0.65021,3.21887,3.21887,0.65021,0.64699
1.00000,0.00000,0.00000,0.06632,0.06632,0.65343,0.65343,3.21887,3.21887,0.65343,0.65021
1.00000,0.00000,0.00000,0.06698,0.06698,0.65665,0.65665,3.21887,3.21887,0.65665,0.65343
1.00000,0.00000,0.00000,0.06764,0.06764,0.65987,0.65987,3.21887,3.21887,0.65987,0.65665
1.00000,0.00000,0.00000,0.06830,0.06830,0.66309,0.66309,3.21887,3.21887,0.66309,0.65987
1.00000,0.00000,0.00000,0.06896,0.06896,0.66631,0.66631,3.21887,3.21887,0.66631,0.66309
1.00000,0.00000,0.00000,0.06963,0.06963,0.66952,0.66952,3.21887,3.21887,0.66952,0.66631
1.00000,0.00000,0.00000,0.07030,0.07030,0.67274,0.67274,3.21887,3.21887,0.67274,0.66952
1.00000,0.00000,0.00000,0.07098,0.07098,0.67596,0.67596,3.21887,3.21887,0.67596,0.67274
1.00000,0.00000,0.00000,0.07165,0.07165,0.67918,0.67918,3.21887,3.21887,0.67918,0.67596
1.00000,0.00000,0.00000,0.07233,0.07233,0.68240,0.68240,3.21887,3.21887,0.68240,0.67918
1.00000,0.00000,0.00000,0.07302,0.07302,0.68562,0.68562,3.21887,3.21887,0.68562,0.68240
1.00000,0.00000,0.00000,0.07371,0.07371,0.68884,0.68884,3.21887,3.21887,0.68884,0.68562
1.00000,0.00000,0.00000,0.07440,0.07440,0.69206,0.69206,3.21887,3.21887,0.69206,0.68884
1.00000,0.00000,0.00000,0.07509,0.07509,0.69528,0.69528,3.21887,3.21887,0.69528,0.69206
1.00000,0.00000,0.00000,0.07579,0.07579,0.69849,0.69849,3.21887,3.21887,0.69849,0.69528
1.00000,0.00000,0.00000,0.07649,0.07649,0.70171,0.70171,3.21887,3.21887,0.70171,0.69849
1.00000,0.00000,0.00000,0.07719,0.07719,0.70493,0.70493,3.21887,3.21887,0.70493,0.70171
1.00000,0.00000,0.00000,0.07790,0.07790,0.70815,0.70815,3.21887,3.21887,0.70815,0.70493
1.00000,0.00000,0.00000,0.07861,0.07861,0.71137,0.71137,3.21887,3.21887,0.71137,0.70815
1.00000,0.00000,0.00000,0.07932,0.07932,0.71459,0.71459,3.21887,3.21887,0.71459,0.71137
1.00000,0.00000,0.00000,0.08004,0.08004,0.71781,0.71781,3.21887,3.21887,0.71781,0.71459
1.00000,0.00000,0.00000,0.08075,0.08075,0.72103,0.72103,3.21887,3.21887,0.72103,0.71781
1.00000,0.00000,0.00000,0.08148,0.08148,0.72425,0.72425,3.21887,3.21887,0.72425,0.72103
1.00000,0.00000,0.00000,0.08220,0.08220,0.72746,0.72746,3.21887,3.21887,0.72746,0.72425
1.00000,0.00000,0.00000,0.08293,0.08293,0.73068,0.73068,3.21887,3.21887,0.73068,0.72746
1.00000,0.00000,0.00000,0.08366,0.08366,0.73390,0.73390,3.21887,3.21887,0.73390,0.73068
1.00000,0.00000,0.00000,0.08440,0.08440,0.73712,0.73712,3.21887,3.21887,0.73712,0.73390
1.00000,0.00000,0.00000,0.08514,0.08514,0.74034,0.74034,3.21887,3.21887,0.74034,0.73712
1.00000,0.00000,0.00000,0.08588,0.08588,0.74356,0.74356,3.21887,3.21887,0.74356,0.74034
1.00000,0.00000,0.00000,0.08663,0.08663,0.74678,0.74678,3.21887,3.21887,0.74678,0.74356
1.00000,0.00000,0.00000,0.08737,0.08737,0.75000,0.75000,3.21887,3.21887,0.75000,0.74678
1.00000,0.00000,0.00000,0.08813,0.08813,0.75322,0.75322,3.21887,3.21887,0.75322,0.75000
1.00000,0.00000,0.00000,0.08888,0.08888,0.75643,0.75643,3.21887,3.21887,0.75643,0.75322
1.00000,0.00000,0.00000,0.08964,0.08964,0.75965,0.75965,3.21887,3.21887,0.75965,0.75643
1.00000,0.00000,0.00000,0.09040,0.09040,0.76287,0.76287,3.21887,3.21887,0.76287,0.75965
1.00000,0.00000,0.00000,0.09116,0.09116,0.76609,0.76609,3.21887,3.21887,0.76609,0.76287
1.00000,0.00000,0.00000,0.09193,0.09193,0.76931,0.76931,3.21887,3.21887,0.76931,0.76609
1.00000,0.00000,0.00000,0.09270,0.09270,0.77253,0.77253,3.21887,3.21887,0.77253,0.76931
1.00000,0.00000,0.00000,0.09348,0.09348,0.77575,0.77575,3.21887,3.21887,0.77575,0.77253
1.00000,0.00000,0.00000,0.09425,0.09425,0.77897,0.77897,3.21887,3.21887,0.77897,0.77575
1.00000,0.00000,0.00000,0.09504,0.09504,0.78219,0.78219,3.21887,3.21887,0.78219,0.77897
1.00000,0.00000,0.00000,0.09582,0.09582,0.78540,0.78540,3.21887,3.21887,0.78540,0.78219
1.00000,0.00000,0.00000,0.09661,0.09661,0.78862,0.78862,3.21887,3.21887,0.78862,0.78540
1.00000,0.00000,0.00000,0.09740,0.09740,0.79184,0.79184,3.21887,3.21887,0.79184,0.78862
1.00000,0.00000,0.00000,0.09819,0.09819,0.79506,0.79506,3.21887,3.21887,0.79506,0.79184
1.00000,0.00000,0.00000,0.09899,0.09899,0.79828,0.79828,3.21887,3.21887,0.79828,0.79506
1.00000,0.00000,0.00000,0.09979,0.09979,0.80150,0.80150,3.21887,3.21887,0.80150,0.79828
1.00000,0.00000,0.00000,0.10059,0.10059,0.80472,0.80472,3.21887,3.21887,0.80472,0.80150
1.00000,0.00000,0.00000,0.10140,0.10140,0.80794,0.80794,3.21887,3.21887,0.80794,0.80472
1.00000,0.00000,0.00000,0.10221,0.10221,0.81115,0.81115,3.21887,3.21887,0.81115,0.80794
1.00000,0.00000,0.00000,0.10302,0.10302,0.81437,0.81437,3.21887,3.21887,0.81437,0.81115
